X,Y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
6600.00,6150.00,0.0248,0.026,0.0424,0.0289,0.0681,0.2064,0.2698,0.2618,0.3035,0.0616,0.0108,0.1219,0.0577
6650.00,6150.00,0.0247,0.024,0.0375,0.0274,0.0615,0.1814,0.2336,0.2205,0.2629,0.0605,0.0107,0.1105,0.0529
6800.00,6150.00,0.0249,0.0268,0.0537,0.0314,0.094,0.3146,0.4027,0.3937,0.4569,0.0915,0.0111,0.1758,0.0765
6850.00,6150.00,0.0252,0.0282,0.0554,0.0346,0.0987,0.3111,0.394,0.3865,0.4501,0.0874,0.0111,0.184,0.0816
6900.00,6150.00,0.0254,0.0286,0.054,0.0372,0.0969,0.2875,0.3635,0.3556,0.4185,0.0843,0.0111,0.1841,0.0834
6950.00,6150.00,0.0257,0.0295,0.053,0.0395,0.0953,0.2647,0.334,0.3276,0.3879,0.0812,0.0111,0.1881,0.0879
7000.00,6150.00,0.0268,0.0302,0.0536,0.0417,0.0969,0.251,0.3143,0.3097,0.3682,0.0781,0.011,0.1884,0.0898
7050.00,6150.00,0.0275,0.0311,0.0558,0.0427,0.1013,0.2594,0.3219,0.3172,0.3751,0.0781,0.011,0.1929,0.0921
7100.00,6150.00,0.0272,0.0308,0.0548,0.0393,0.0966,0.2659,0.3328,0.3252,0.382,0.0794,0.0109,0.1888,0.0896
7150.00,6150.00,0.0264,0.0297,0.052,0.0348,0.0884,0.2677,0.3418,0.3346,0.3894,0.0812,0.0109,0.1715,0.0799
7200.00,6150.00,0.026,0.0283,0.0482,0.032,0.0791,0.242,0.3101,0.3043,0.3503,0.0803,0.0109,0.1485,0.0696
7250.00,6150.00,0.0262,0.0265,0.0417,0.0294,0.0652,0.1854,0.2346,0.2276,0.2639,0.0744,0.0107,0.117,0.0567
7300.00,6150.00,0.026,0.0238,0.0327,0.0254,0.0471,0.118,0.1473,0.1388,0.1643,0.0649,0.0107,0.0785,0.0406
8500.00,6150.00,0.0332,0.0361,0.0547,0.0505,0.0903,0.2449,0.3242,0.3139,0.3703,0.0766,0.0108,0.185,0.1009
8550.00,6150.00,0.034,0.0413,0.0609,0.0645,0.1007,0.2285,0.2924,0.2837,0.3367,0.0776,0.0108,0.2169,0.1243
8600.00,6150.00,0.033,0.0406,0.0608,0.0612,0.1003,0.2327,0.2951,0.2855,0.3381,0.08,0.0108,0.2132,0.1194
8650.00,6150.00,0.0326,0.038,0.0578,0.0517,0.095,0.2446,0.3133,0.3028,0.3562,0.0793,0.0108,0.1956,0.1044
8700.00,6150.00,0.0333,0.0361,0.0563,0.0504,0.0968,0.2471,0.3165,0.3107,0.366,0.0771,0.0108,0.2019,0.1033
8750.00,6150.00,0.0328,0.0338,0.0554,0.0509,0.1009,0.2505,0.3207,0.3186,0.3779,0.0781,0.0108,0.2141,0.1054
8800.00,6150.00,0.0315,0.0346,0.0582,0.0542,0.1075,0.2537,0.3224,0.3208,0.382,0.0812,0.0108,0.2238,0.1093
8850.00,6150.00,0.0305,0.0345,0.0583,0.0534,0.1074,0.254,0.3223,0.3216,0.3816,0.0819,0.0108,0.2227,0.1081
8900.00,6150.00,0.0291,0.0323,0.0537,0.0488,0.098,0.2428,0.3107,0.3088,0.3675,0.0811,0.0108,0.2052,0.099
8950.00,6150.00,0.028,0.03,0.052,0.041,0.0932,0.2729,0.3523,0.3454,0.408,0.0848,0.0107,0.1905,0.0876
9000.00,6150.00,0.0278,0.0308,0.0575,0.0383,0.1019,0.3352,0.433,0.4222,0.493,0.0929,0.0107,0.197,0.0869
9050.00,6150.00,0.0279,0.03,0.0555,0.0357,0.098,0.3365,0.4391,0.4264,0.498,0.0986,0.0107,0.1953,0.0864
9100.00,6150.00,0.0281,0.0302,0.0542,0.0357,0.0947,0.311,0.4061,0.3948,0.4637,0.0993,0.0108,0.1989,0.0892
0.00,6100.00,0.0266,0.0277,0.0301,0.0365,0.0415,0.0556,0.0657,0.068,0.0806,0.0261,0.0108,0.1904,0.148
50.00,6100.00,0.0271,0.0281,0.0306,0.0375,0.0427,0.0569,0.0672,0.0695,0.0817,0.0261,0.0108,0.1925,0.149
100.00,6100.00,0.0262,0.0254,0.0275,0.0333,0.0385,0.0518,0.0616,0.0637,0.0759,0.0256,0.0107,0.181,0.1417
150.00,6100.00,0.0256,0.0254,0.0275,0.0332,0.0384,0.0513,0.0609,0.0632,0.0762,0.0256,0.0108,0.1774,0.1411
200.00,6100.00,0.0265,0.0266,0.029,0.0359,0.0413,0.0547,0.0655,0.0683,0.0826,0.026,0.0108,0.1882,0.1485
250.00,6100.00,0.0282,0.0285,0.0312,0.0374,0.0426,0.0561,0.0659,0.0676,0.0812,0.0264,0.0108,0.175,0.1406
300.00,6100.00,0.0287,0.0296,0.0322,0.0387,0.0438,0.0567,0.0667,0.0682,0.082,0.0265,0.0108,0.1725,0.14
350.00,6100.00,0.0277,0.0277,0.0302,0.0372,0.0427,0.0563,0.0667,0.0684,0.0829,0.0267,0.0108,0.1825,0.1466
400.00,6100.00,0.0278,0.0286,0.0316,0.04,0.0457,0.0596,0.0714,0.0738,0.0892,0.0277,0.0108,0.1986,0.1592
450.00,6100.00,0.0282,0.0281,0.0311,0.0402,0.0466,0.0604,0.0727,0.0759,0.0916,0.0285,0.0108,0.205,0.1637
500.00,6100.00,0.0284,0.0275,0.0303,0.039,0.0451,0.0587,0.0708,0.0734,0.089,0.0281,0.0107,0.2061,0.1656
550.00,6100.00,0.0291,0.0296,0.0322,0.0398,0.0452,0.0582,0.0695,0.0706,0.0848,0.0271,0.0107,0.1917,0.1556
600.00,6100.00,0.03,0.0325,0.0353,0.0427,0.0478,0.06,0.0711,0.0722,0.086,0.0264,0.0107,0.1749,0.1422
650.00,6100.00,0.0307,0.03,0.0326,0.0394,0.0447,0.0571,0.0683,0.0692,0.0835,0.027,0.0107,0.172,0.1391
700.00,6100.00,0.0319,0.0292,0.0319,0.0387,0.0444,0.0577,0.0691,0.0702,0.0852,0.0287,0.0108,0.1837,0.1457
750.00,6100.00,0.0345,0.0369,0.0407,0.0505,0.057,0.0722,0.0861,0.0881,0.1065,0.0307,0.011,0.2179,0.1707
800.00,6100.00,0.0368,0.0399,0.0441,0.0544,0.06,0.0765,0.0891,0.0913,0.1101,0.0316,0.011,0.2149,0.1701
850.00,6100.00,0.0362,0.0377,0.0418,0.0519,0.0583,0.0735,0.0863,0.0875,0.1058,0.0312,0.0109,0.2149,0.1734
900.00,6100.00,0.0333,0.0336,0.0374,0.0474,0.0539,0.07,0.0828,0.0856,0.1043,0.0304,0.0108,0.2338,0.187
950.00,6100.00,0.0313,0.0318,0.0351,0.045,0.0516,0.0676,0.0811,0.0848,0.1042,0.0304,0.0108,0.2453,0.1955
1000.00,6100.00,0.0314,0.0332,0.0366,0.0471,0.0539,0.0705,0.0845,0.0885,0.1094,0.031,0.0109,0.2581,0.2062
1050.00,6100.00,0.031,0.0318,0.0355,0.0462,0.0541,0.0714,0.0874,0.0921,0.1144,0.032,0.0108,0.2779,0.2207
1100.00,6100.00,0.0303,0.0306,0.0346,0.0458,0.0551,0.0752,0.0926,0.0988,0.1235,0.0334,0.0109,0.2961,0.2332
1150.00,6100.00,0.0302,0.0302,0.0349,0.047,0.0571,0.0798,0.0994,0.1064,0.134,0.0353,0.0109,0.3123,0.2458
1200.00,6100.00,0.0307,0.0318,0.0368,0.0491,0.0596,0.0841,0.1048,0.1115,0.14,0.0369,0.011,0.3144,0.2476
1250.00,6100.00,0.031,0.0326,0.0374,0.0495,0.0594,0.083,0.1026,0.1085,0.1354,0.0378,0.011,0.3008,0.2374
1300.00,6100.00,0.0305,0.0311,0.0352,0.0467,0.0555,0.0752,0.092,0.0976,0.1224,0.0377,0.0109,0.2859,0.2279
1350.00,6100.00,0.0302,0.03,0.0332,0.0438,0.0514,0.0669,0.0815,0.0857,0.1074,0.0367,0.0109,0.2621,0.2115
1400.00,6100.00,0.0305,0.0318,0.0352,0.0457,0.0525,0.0669,0.0809,0.0846,0.105,0.0359,0.0109,0.2491,0.2033
1450.00,6100.00,0.0301,0.0306,0.034,0.044,0.0503,0.0643,0.0775,0.0806,0.1003,0.0348,0.0108,0.2355,0.1919
1500.00,6100.00,0.0288,0.0288,0.0318,0.041,0.0468,0.0595,0.0719,0.0741,0.0922,0.033,0.0108,0.223,0.1829
1550.00,6100.00,0.028,0.0278,0.0304,0.039,0.0442,0.0564,0.068,0.07,0.0868,0.0306,0.0108,0.2133,0.1762
1600.00,6100.00,0.0275,0.0271,0.0294,0.0373,0.0426,0.0543,0.0645,0.0666,0.0825,0.0289,0.0107,0.2005,0.1656
1650.00,6100.00,0.028,0.0289,0.0316,0.0402,0.0458,0.0573,0.0681,0.0706,0.0865,0.0288,0.0108,0.2017,0.1661
1700.00,6100.00,0.031,0.0352,0.0387,0.049,0.0541,0.0676,0.079,0.081,0.099,0.03,0.0108,0.2117,0.1722
1750.00,6100.00,0.0373,0.0451,0.05,0.0625,0.0693,0.0832,0.0977,0.0978,0.1175,0.0327,0.0108,0.2328,0.1883
1800.00,6100.00,0.0438,0.0506,0.0566,0.0707,0.0775,0.0943,0.1094,0.1094,0.1324,0.0364,0.0108,0.2588,0.212
1850.00,6100.00,0.0468,0.0483,0.0542,0.0681,0.076,0.0933,0.1096,0.1103,0.1346,0.0387,0.0108,0.2731,0.2256
1900.00,6100.00,0.0463,0.0468,0.0523,0.0658,0.0732,0.0889,0.1049,0.1053,0.1279,0.0379,0.0109,0.2662,0.2216
1950.00,6100.00,0.0398,0.04,0.0445,0.0561,0.0627,0.0773,0.0912,0.0923,0.1128,0.0347,0.0109,0.2492,0.2062
2000.00,6100.00,0.0329,0.0316,0.0352,0.0454,0.0521,0.0662,0.0791,0.0819,0.1011,0.0325,0.0108,0.243,0.1977
2050.00,6100.00,0.0295,0.0294,0.033,0.0433,0.0499,0.0639,0.0769,0.0809,0.0996,0.0314,0.0108,0.2445,0.1984
2100.00,6100.00,0.0291,0.0291,0.0325,0.042,0.0483,0.062,0.0745,0.078,0.0959,0.0308,0.0108,0.2351,0.1916
2150.00,6100.00,0.0303,0.0302,0.0338,0.0436,0.0498,0.0636,0.0758,0.0786,0.0968,0.0311,0.0109,0.2359,0.1928
2200.00,6100.00,0.0316,0.0316,0.0354,0.0463,0.0529,0.0671,0.0808,0.0835,0.1034,0.032,0.0109,0.2471,0.2013
2250.00,6100.00,0.0328,0.0337,0.0379,0.0495,0.0562,0.0711,0.0852,0.0879,0.1084,0.0324,0.0109,0.2508,0.2045
2300.00,6100.00,0.0345,0.0368,0.0414,0.0534,0.06,0.0758,0.0897,0.0918,0.1124,0.0326,0.0108,0.2523,0.2082
2350.00,6100.00,0.036,0.0367,0.0414,0.0528,0.0599,0.0753,0.0891,0.0909,0.1112,0.0331,0.0107,0.2485,0.2057
2400.00,6100.00,0.0367,0.0429,0.0483,0.0607,0.0676,0.084,0.0979,0.0999,0.1208,0.0351,0.0107,0.2546,0.2097
2450.00,6100.00,0.0354,0.0402,0.0455,0.0575,0.0655,0.0848,0.1009,0.1023,0.1259,0.0391,0.0107,0.2655,0.2126
2500.00,6100.00,0.0306,0.0321,0.0373,0.0474,0.0586,0.086,0.1057,0.1074,0.1347,0.0451,0.0107,0.2658,0.2039
2550.00,6100.00,0.0283,0.0289,0.0361,0.0422,0.0607,0.1122,0.1403,0.1394,0.1732,0.0558,0.0107,0.2448,0.174
2600.00,6100.00,0.0276,0.0284,0.0397,0.0393,0.0697,0.1649,0.208,0.204,0.2477,0.0696,0.0106,0.2176,0.1329
2650.00,6100.00,0.0274,0.0289,0.0466,0.0366,0.082,0.2415,0.3059,0.2981,0.3532,0.0838,0.0106,0.1981,0.1005
2700.00,6100.00,0.0278,0.0301,0.0541,0.0359,0.0954,0.3056,0.3874,0.3775,0.4411,0.0947,0.0106,0.1959,0.0885
2750.00,6100.00,0.0285,0.0311,0.0583,0.0371,0.1035,0.3222,0.4076,0.3984,0.4651,0.0975,0.0107,0.2005,0.089
2800.00,6100.00,0.0298,0.0332,0.0646,0.0412,0.1167,0.3359,0.4201,0.4104,0.4819,0.0974,0.0106,0.2167,0.0978
2850.00,6100.00,0.03,0.0331,0.0649,0.0406,0.1177,0.3404,0.4264,0.4157,0.4885,0.0961,0.0106,0.219,0.0986
2900.00,6100.00,0.03,0.0329,0.063,0.0408,0.1137,0.3267,0.4102,0.3997,0.4704,0.0925,0.0107,0.2169,0.0992
2950.00,6100.00,0.0308,0.0347,0.0631,0.0484,0.1153,0.2971,0.3712,0.3635,0.4301,0.0872,0.0108,0.2277,0.109
3000.00,6100.00,0.0319,0.0377,0.0636,0.0597,0.1181,0.2636,0.3282,0.3245,0.3877,0.0822,0.0107,0.2392,0.1196
3050.00,6100.00,0.0319,0.0396,0.0637,0.0662,0.118,0.2434,0.3023,0.301,0.3613,0.0772,0.0106,0.2361,0.1207
3100.00,6100.00,0.0312,0.0348,0.0539,0.0534,0.0982,0.2221,0.2778,0.2758,0.3292,0.0696,0.0106,0.2137,0.1075
3150.00,6100.00,0.0311,0.0326,0.0457,0.0489,0.083,0.1735,0.216,0.2149,0.2583,0.0596,0.0106,0.2159,0.1164
3200.00,6100.00,0.0319,0.0339,0.0437,0.0538,0.0787,0.1331,0.1648,0.1665,0.2035,0.0524,0.0107,0.2356,0.1401
3250.00,6100.00,0.0322,0.033,0.0415,0.0521,0.0751,0.1199,0.1472,0.1491,0.183,0.0491,0.0107,0.2332,0.1421
3300.00,6100.00,0.0316,0.0334,0.0425,0.0527,0.0779,0.1261,0.1537,0.1567,0.1904,0.048,0.0108,0.2317,0.1394
3350.00,6100.00,0.0311,0.0321,0.0413,0.05,0.0739,0.1245,0.1523,0.1544,0.1879,0.0476,0.0108,0.2128,0.1269
3400.00,6100.00,0.0311,0.0318,0.0405,0.048,0.0711,0.1215,0.1493,0.1503,0.1831,0.0476,0.0108,0.2035,0.1183
3450.00,6100.00,0.0313,0.0327,0.0412,0.0496,0.0732,0.1214,0.149,0.151,0.1836,0.048,0.0107,0.2207,0.1291
3500.00,6100.00,0.0311,0.0328,0.0419,0.0506,0.0748,0.1234,0.1511,0.1534,0.186,0.0482,0.0107,0.2237,0.1297
3550.00,6100.00,0.0309,0.0332,0.0418,0.051,0.0735,0.121,0.1491,0.1507,0.1853,0.0509,0.0108,0.2356,0.1418
3600.00,6100.00,0.0303,0.0328,0.0431,0.0496,0.0751,0.1429,0.1789,0.1782,0.2174,0.0571,0.0108,0.2374,0.1411
3650.00,6100.00,0.029,0.0302,0.0439,0.0421,0.0763,0.192,0.2458,0.2408,0.2867,0.0648,0.0108,0.2115,0.1137
3700.00,6100.00,0.029,0.0298,0.0463,0.0385,0.0795,0.2363,0.3046,0.2977,0.3505,0.0698,0.0108,0.1971,0.096
3750.00,6100.00,0.0294,0.0303,0.0466,0.0398,0.0806,0.2348,0.3022,0.2961,0.3493,0.0668,0.0108,0.2015,0.0976
3800.00,6100.00,0.0297,0.0307,0.0441,0.0427,0.0767,0.193,0.246,0.2413,0.2875,0.0588,0.0108,0.2072,0.1079
3850.00,6100.00,0.0299,0.0318,0.0433,0.0457,0.0759,0.1599,0.1973,0.1955,0.2352,0.0519,0.0108,0.2069,0.1107
3900.00,6100.00,0.0304,0.0322,0.0432,0.0472,0.0771,0.1497,0.1823,0.182,0.2187,0.0495,0.0108,0.2078,0.1108
3950.00,6100.00,0.0309,0.0333,0.0439,0.0515,0.08,0.1414,0.1732,0.1732,0.2099,0.0501,0.0108,0.222,0.1217
4000.00,6100.00,0.0313,0.0339,0.0444,0.0533,0.0814,0.1373,0.1681,0.1683,0.2051,0.0502,0.0108,0.2278,0.1267
4050.00,6100.00,0.0312,0.0332,0.0428,0.0511,0.0776,0.1296,0.158,0.1586,0.1929,0.0493,0.0108,0.2234,0.1264
4100.00,6100.00,0.0309,0.0326,0.0414,0.052,0.0749,0.1222,0.1511,0.1529,0.1869,0.0489,0.0108,0.2307,0.1381
4150.00,6100.00,0.0307,0.0315,0.0396,0.0501,0.0702,0.1167,0.1449,0.1468,0.1813,0.0483,0.0107,0.227,0.143
4200.00,6100.00,0.0306,0.0317,0.0408,0.0504,0.0725,0.1267,0.1586,0.1591,0.1957,0.048,0.0107,0.2262,0.1423
4250.00,6100.00,0.0308,0.0318,0.0412,0.0485,0.0722,0.1297,0.1607,0.1609,0.197,0.0484,0.0107,0.2167,0.1317
4300.00,6100.00,0.031,0.0326,0.0431,0.049,0.075,0.14,0.1724,0.1743,0.2095,0.0495,0.0107,0.2171,0.129
4350.00,6100.00,0.0311,0.0338,0.0445,0.0518,0.0776,0.1407,0.1731,0.1749,0.21,0.0509,0.0108,0.2229,0.1331
4400.00,6100.00,0.032,0.0354,0.0457,0.0538,0.0769,0.1331,0.1634,0.1636,0.1979,0.0504,0.0108,0.2255,0.1392
4450.00,6100.00,0.0326,0.0356,0.0455,0.052,0.0727,0.1285,0.1568,0.1554,0.1877,0.0481,0.0108,0.217,0.1397
4500.00,6100.00,0.0321,0.0338,0.0437,0.0477,0.069,0.1292,0.1571,0.1549,0.1856,0.0468,0.0107,0.1963,0.125
4550.00,6100.00,0.0307,0.0315,0.0419,0.0427,0.0655,0.1372,0.1678,0.1633,0.1936,0.0498,0.0107,0.1647,0.096
4600.00,6100.00,0.028,0.0275,0.0403,0.0338,0.0646,0.18,0.2268,0.217,0.2543,0.0589,0.0107,0.142,0.0705
4650.00,6100.00,0.0262,0.0264,0.0422,0.0302,0.0713,0.2489,0.3244,0.3156,0.3678,0.0704,0.0107,0.1573,0.0707
4700.00,6100.00,0.0256,0.0258,0.0416,0.029,0.0713,0.2639,0.3486,0.3387,0.3992,0.0763,0.0107,0.161,0.0694
4750.00,6100.00,0.0256,0.0259,0.0413,0.0296,0.0711,0.2561,0.3362,0.3268,0.3856,0.0765,0.0106,0.1592,0.0689
4800.00,6100.00,0.0258,0.0259,0.0418,0.0295,0.0718,0.259,0.3399,0.3305,0.3881,0.0761,0.0106,0.1615,0.0701
4850.00,6100.00,0.0257,0.0257,0.0419,0.029,0.0722,0.2605,0.3431,0.3341,0.3931,0.0777,0.0107,0.16,0.0694
4900.00,6100.00,0.0258,0.0271,0.0456,0.032,0.0785,0.2617,0.3434,0.336,0.3966,0.0802,0.0107,0.1666,0.0741
4950.00,6100.00,0.026,0.0274,0.0469,0.033,0.0809,0.2573,0.3346,0.3273,0.3868,0.0803,0.0107,0.1645,0.0739
5000.00,6100.00,0.026,0.0271,0.0454,0.032,0.0791,0.2613,0.3386,0.3305,0.3898,0.0795,0.0107,0.1621,0.0723
5050.00,6100.00,0.0268,0.0285,0.0469,0.0352,0.0829,0.2612,0.3368,0.33,0.3907,0.0778,0.0107,0.1749,0.079
5100.00,6100.00,0.0273,0.0286,0.0468,0.036,0.0832,0.2554,0.3313,0.3247,0.3869,0.0779,0.0107,0.1803,0.0819
5150.00,6100.00,0.0266,0.0275,0.0458,0.0325,0.0797,0.2696,0.3554,0.3459,0.4102,0.0802,0.0106,0.1717,0.0767
5200.00,6100.00,0.0267,0.0281,0.0459,0.0325,0.0776,0.265,0.3496,0.339,0.3994,0.0776,0.0106,0.1697,0.0781
5250.00,6100.00,0.0277,0.0292,0.0435,0.0352,0.0701,0.2128,0.2749,0.2637,0.3124,0.0714,0.0106,0.1623,0.0828
5300.00,6100.00,0.0273,0.0292,0.0441,0.0348,0.0721,0.2293,0.3048,0.2926,0.3444,0.0728,0.0106,0.1638,0.0819
5350.00,6100.00,0.0263,0.0285,0.0475,0.0324,0.0795,0.279,0.3748,0.3657,0.4246,0.0809,0.0106,0.1721,0.0781
5400.00,6100.00,0.0258,0.0279,0.0467,0.0314,0.0791,0.2819,0.3781,0.3675,0.4292,0.0861,0.0107,0.1702,0.0757
5450.00,6100.00,0.0256,0.0268,0.0442,0.0299,0.0752,0.2739,0.3664,0.3529,0.4161,0.085,0.0106,0.1622,0.0707
5500.00,6100.00,0.0257,0.0262,0.043,0.0293,0.0739,0.2732,0.3627,0.3496,0.4127,0.0853,0.0106,0.1599,0.0686
5550.00,6100.00,0.0254,0.0258,0.0425,0.0295,0.0732,0.2711,0.3594,0.3489,0.4101,0.0839,0.0107,0.1621,0.0694
5600.00,6100.00,0.0256,0.0262,0.0429,0.0311,0.0738,0.2595,0.3423,0.3338,0.3923,0.0792,0.0107,0.1687,0.0735
5650.00,6100.00,0.0261,0.0266,0.0434,0.0321,0.075,0.2549,0.3316,0.3233,0.3802,0.0761,0.0106,0.17,0.0748
5700.00,6100.00,0.0262,0.0262,0.0424,0.0307,0.0733,0.2527,0.3286,0.3185,0.3752,0.075,0.0106,0.1636,0.0716
5750.00,6100.00,0.0254,0.0253,0.041,0.0291,0.0704,0.2521,0.3308,0.321,0.3773,0.0757,0.0106,0.1578,0.0681
5800.00,6100.00,0.0247,0.0251,0.0407,0.0285,0.0699,0.2549,0.3348,0.3263,0.3828,0.0763,0.0107,0.1557,0.0666
5850.00,6100.00,0.0243,0.0248,0.04,0.0282,0.0688,0.2465,0.3215,0.3123,0.3682,0.0761,0.0108,0.1515,0.0655
5900.00,6100.00,0.0243,0.0249,0.0398,0.0284,0.0687,0.2404,0.3129,0.3039,0.3587,0.0758,0.0107,0.1504,0.0653
5950.00,6100.00,0.0244,0.0251,0.0399,0.0285,0.0689,0.2412,0.3137,0.3053,0.3595,0.0763,0.0106,0.1512,0.065
6000.00,6100.00,0.0245,0.0251,0.0404,0.0286,0.0698,0.2449,0.3191,0.3102,0.365,0.0773,0.0107,0.1528,0.0655
6050.00,6100.00,0.0251,0.0259,0.0429,0.0295,0.0746,0.2657,0.3474,0.3353,0.3953,0.0805,0.0107,0.1628,0.0704
6100.00,6100.00,0.0261,0.0288,0.0499,0.0322,0.0848,0.3057,0.4069,0.3947,0.4572,0.0876,0.0107,0.1802,0.0789
6150.00,6100.00,0.0261,0.0283,0.0488,0.0313,0.0808,0.2824,0.377,0.3684,0.4209,0.0868,0.0107,0.1659,0.0738
6200.00,6100.00,0.0254,0.0249,0.0388,0.0282,0.0618,0.1915,0.252,0.2401,0.2811,0.076,0.0107,0.1247,0.059
6250.00,6100.00,0.0251,0.0263,0.0396,0.0323,0.0639,0.1637,0.2084,0.1968,0.2378,0.0668,0.0107,0.1238,0.0627
6300.00,6100.00,0.0255,0.0284,0.0462,0.0352,0.0774,0.2001,0.2521,0.2441,0.2898,0.066,0.0108,0.1447,0.0718
6400.00,6100.00,0.0258,0.0304,0.053,0.0374,0.0907,0.2456,0.3105,0.3049,0.3589,0.0675,0.0108,0.1677,0.0813
6450.00,6100.00,0.0258,0.0297,0.0508,0.0359,0.0861,0.2409,0.3062,0.2996,0.3521,0.063,0.0108,0.1624,0.0783
6500.00,6100.00,0.0259,0.0277,0.0462,0.0322,0.0764,0.2319,0.298,0.2889,0.338,0.062,0.0108,0.1484,0.0705
6550.00,6100.00,0.0256,0.026,0.0418,0.0299,0.068,0.2005,0.2579,0.2486,0.2921,0.0611,0.0108,0.1278,0.0614
6600.00,6100.00,0.0252,0.0243,0.0356,0.028,0.0565,0.1453,0.1845,0.1742,0.2084,0.0595,0.0108,0.1036,0.0519
6650.00,6100.00,0.0257,0.0263,0.0418,0.0321,0.0706,0.1849,0.2333,0.2218,0.2658,0.0652,0.0108,0.1334,0.0652
6700.00,6100.00,0.0258,0.0288,0.0534,0.0351,0.0962,0.3052,0.3934,0.3827,0.4479,0.0815,0.0109,0.1833,0.0837
6750.00,6100.00,0.0256,0.0277,0.0535,0.0333,0.0952,0.3173,0.4089,0.3988,0.4664,0.0879,0.0111,0.1813,0.0799
6800.00,6100.00,0.0254,0.0278,0.052,0.0351,0.092,0.2865,0.3672,0.361,0.423,0.085,0.0112,0.1751,0.0779
6850.00,6100.00,0.0252,0.028,0.0503,0.0368,0.0893,0.2613,0.3333,0.3279,0.3871,0.0798,0.0111,0.1699,0.0771
6900.00,6100.00,0.025,0.0277,0.0484,0.0366,0.0852,0.2465,0.3146,0.3084,0.3663,0.0762,0.0111,0.1647,0.0752
6950.00,6100.00,0.0252,0.0277,0.047,0.0361,0.0831,0.2447,0.3135,0.307,0.3637,0.0739,0.011,0.1685,0.0779
7000.00,6100.00,0.0266,0.0293,0.0488,0.0407,0.0871,0.2305,0.2932,0.2888,0.3426,0.0706,0.011,0.1823,0.0899
7050.00,6100.00,0.0273,0.03,0.0513,0.0426,0.092,0.2323,0.2926,0.2887,0.3424,0.0711,0.011,0.1848,0.0912
7100.00,6100.00,0.0268,0.0286,0.0488,0.0361,0.085,0.2511,0.3201,0.312,0.3675,0.0751,0.011,0.1755,0.0819
7150.00,6100.00,0.0257,0.0265,0.0445,0.0297,0.0759,0.2699,0.3523,0.3407,0.3993,0.0808,0.011,0.1673,0.0734
7200.00,6100.00,0.0255,0.0269,0.0457,0.0297,0.0778,0.2767,0.3614,0.3506,0.4098,0.0849,0.011,0.1681,0.074
7250.00,6100.00,0.0265,0.0291,0.0511,0.0329,0.0866,0.2863,0.3713,0.3627,0.4214,0.0879,0.011,0.1712,0.077
7300.00,6100.00,0.0275,0.0298,0.0524,0.0337,0.0876,0.2684,0.3438,0.3364,0.3897,0.0897,0.011,0.1584,0.0728
8600.00,6100.00,0.0317,0.0335,0.0552,0.0445,0.0933,0.2764,0.3607,0.3518,0.4098,0.0868,0.0108,0.1986,0.0994
8650.00,6100.00,0.0332,0.0364,0.0569,0.0521,0.0975,0.2568,0.3334,0.3268,0.3825,0.0812,0.0108,0.2078,0.1088
8700.00,6100.00,0.0354,0.0415,0.0617,0.0652,0.1074,0.2258,0.2847,0.2797,0.3334,0.0753,0.0108,0.2237,0.1248
8750.00,6100.00,0.0355,0.0391,0.0616,0.0617,0.1107,0.2366,0.2973,0.2951,0.3513,0.0751,0.0108,0.2253,0.1199
8800.00,6100.00,0.0334,0.0377,0.0621,0.0599,0.1136,0.2498,0.3151,0.3132,0.3731,0.0798,0.0108,0.2274,0.116
8850.00,6100.00,0.0313,0.0354,0.0588,0.0537,0.107,0.2507,0.3178,0.3148,0.375,0.0814,0.0108,0.2142,0.1068
8900.00,6100.00,0.0295,0.0329,0.0547,0.0482,0.0995,0.2473,0.3172,0.313,0.3727,0.0814,0.0107,0.1976,0.0968
8950.00,6100.00,0.0285,0.0306,0.0522,0.0421,0.094,0.2645,0.3406,0.3316,0.3942,0.0828,0.0107,0.1876,0.0882
9000.00,6100.00,0.0286,0.0302,0.0552,0.0375,0.0979,0.3158,0.4062,0.3928,0.4605,0.0883,0.0107,0.19,0.0848
9050.00,6100.00,0.029,0.031,0.058,0.0365,0.1016,0.3354,0.4339,0.4187,0.49,0.0972,0.0108,0.1985,0.0878
0.00,6050.00,0.026,0.0272,0.0297,0.0361,0.0411,0.0549,0.0651,0.0669,0.0784,0.0258,0.0108,0.1816,0.1411
50.00,6050.00,0.0261,0.0264,0.0291,0.0362,0.0415,0.0556,0.0658,0.0681,0.0799,0.0258,0.0108,0.1834,0.1424
100.00,6050.00,0.0255,0.0254,0.0278,0.0345,0.0397,0.0533,0.0634,0.066,0.0777,0.0259,0.0108,0.1802,0.1405
150.00,6050.00,0.0255,0.0254,0.0277,0.034,0.0389,0.0523,0.0619,0.0647,0.077,0.0259,0.0108,0.1778,0.1397
200.00,6050.00,0.0265,0.0266,0.0289,0.0354,0.0404,0.0538,0.0636,0.0667,0.0792,0.0259,0.0108,0.1808,0.143
250.00,6050.00,0.0278,0.0299,0.0326,0.0391,0.044,0.0574,0.0667,0.0691,0.0816,0.026,0.0108,0.1752,0.1417
300.00,6050.00,0.028,0.0289,0.0316,0.0389,0.044,0.0569,0.0665,0.0693,0.0825,0.0261,0.0108,0.1756,0.1421
