X,Y,COND1,COND2,COND3,COND4,COND5,COND6
162.1561244,176.7937865,6.8992,6.49677,6.25956,7.47753,7.46651,8.43775
163.1570881,176.7937865,7.09194,6.72005,6.53782,7.78257,7.86209,8.87065
164.1580518,176.7937865,7.4419,7.1334,6.99965,8.24782,8.41934,9.45379
165.1590155,176.7937865,7.87363,7.64557,7.55693,8.79637,9.06067,10.11505
166.1599793,176.7937865,8.30536,8.15774,8.11421,9.34492,9.70199,10.77631
63.06071502,175.7949515,5.076,4.65966,4.22779,5.44859,5.05818,5.93127
64.06167876,175.7949515,5.03003,4.67769,4.25474,5.48158,5.10483,5.98457
65.06264249,175.7949515,5.00392,4.72368,4.29991,5.52175,5.14643,6.02401
66.06360622,175.7949515,4.97781,4.76967,4.34508,5.56192,5.18802,6.06344
67.06456995,175.7949515,4.9517,4.81567,4.39025,5.6021,5.22962,6.10288
68.06553368,175.7949515,5.04208,4.86115,4.44617,5.66281,5.30769,6.18793
69.06649741,175.7949515,5.22197,4.90625,4.51035,5.7393,5.41378,6.30802
70.06746114,175.7949515,5.40185,4.95135,4.57453,5.8158,5.51987,6.42812
71.06842487,175.7949515,5.58174,4.99644,4.63871,5.89229,5.62596,6.54821
72.0693886,175.7949515,5.70151,5.10872,4.72823,5.95164,5.65937,6.55954
73.07035233,175.7949515,5.7758,5.27181,4.83694,5.99803,5.63781,6.48859
74.07131606,175.7949515,5.85008,5.4349,4.94565,6.04442,5.61624,6.41764
75.07227979,175.7949515,5.92437,5.598,5.05436,6.0908,5.59468,6.34669
76.07324352,175.7949515,5.91288,5.5431,5.00817,6.05728,5.57041,6.33127
77.07420725,175.7949515,5.83751,5.32587,4.84663,5.96424,5.54413,6.35719
78.07517098,175.7949515,5.76215,5.10864,4.68509,5.87121,5.51785,6.38311
79.07613471,175.7949515,5.68678,4.89141,4.52355,5.77817,5.49158,6.40904
80.07709844,175.7949515,5.65741,4.80224,4.44602,5.71904,5.44392,6.37371
81.07806218,175.7949515,5.66175,4.80695,4.43006,5.68475,5.3806,6.29349
82.07902591,175.7949515,5.66609,4.81165,4.41411,5.65046,5.31728,6.21327
83.07998964,175.7949515,5.67043,4.81636,4.39815,5.61617,5.25396,6.13304
84.08095337,175.7949515,5.68925,4.83866,4.38612,5.57233,5.16269,6.01322
85.0819171,175.7949515,5.71852,4.87365,4.37693,5.52159,5.05125,5.86481
86.08288083,175.7949515,5.74779,4.90865,4.36773,5.47085,4.9398,5.71641
87.08384456,175.7949515,5.77706,4.94364,4.35853,5.42011,4.82836,5.568
88.08480829,175.7949515,5.74368,4.83281,4.27362,5.36801,4.8068,5.57107
89.08577202,175.7949515,5.6658,4.6184,4.13495,5.31495,4.84908,5.68171
90.08673575,175.7949515,5.58792,4.40399,3.99628,5.26188,4.89136,5.79235
91.08769948,175.7949515,5.51005,4.18958,3.85761,5.20881,4.93363,5.90298
92.08866321,175.7949515,5.42452,4.23714,3.92296,5.28512,5.03784,6.02007
93.08962694,175.7949515,5.33365,4.46783,4.13093,5.45188,5.18535,6.14166
94.09059067,175.7949515,5.24278,4.69852,4.33889,5.61863,5.33285,6.26324
95.0915544,175.7949515,5.1519,4.92921,4.54685,5.78539,5.48035,6.38483
96.09251813,175.7949515,5.18213,5.06053,4.68312,5.91369,5.62306,6.52729
97.09348186,175.7949515,5.29568,5.12348,4.77006,6.01553,5.76247,6.6841
98.09444559,175.7949515,5.40922,5.18643,4.857,6.11738,5.90188,6.84092
99.09540933,175.7949515,5.52276,5.24938,4.94395,6.21923,6.04129,6.99773
100.0963731,175.7949515,5.75642,5.47141,5.15678,6.40337,6.22488,7.16666
101.0973368,175.7949515,6.07141,5.80115,5.45485,6.64325,6.4384,7.34379
102.0983005,175.7949515,6.38641,6.13089,5.75292,6.88312,6.65191,7.52092
103.0992642,175.7949515,6.7014,6.46063,6.05099,7.12299,6.86542,7.69805
104.100228,175.7949515,6.83494,6.5892,6.15557,7.19481,6.91045,7.71946
105.1011917,175.7949515,6.84758,6.58374,6.13124,7.15465,6.84323,7.63712
106.1021554,175.7949515,6.86022,6.57828,6.10691,7.11448,6.776,7.55478
107.1031192,175.7949515,6.87286,6.57281,6.08258,7.07432,6.70878,7.47243
108.1040829,175.7949515,6.79116,6.44731,5.95461,6.95592,6.5798,7.34553
109.1050466,175.7949515,6.6476,6.24311,5.75868,6.7862,6.41033,7.1894
110.1060104,175.7949515,6.50404,6.0389,5.56274,6.61649,6.24087,7.03327
111.1069741,175.7949515,6.36048,5.83469,5.36681,6.44678,6.07141,6.87715
112.1079378,175.7949515,6.10624,5.68845,5.21718,6.30785,5.91943,6.72717
113.1089016,175.7949515,5.78059,5.57961,5.09741,6.18878,5.77875,6.58117
114.1098653,175.7949515,5.45494,5.47076,4.97764,6.06971,5.63807,6.43516
115.110829,175.7949515,5.12929,5.36192,4.85787,5.95064,5.49738,6.28916
116.1117927,175.7949515,5.11825,5.26463,4.75801,5.85763,5.39525,6.1881
117.1127565,175.7949515,5.30694,5.17468,4.67079,5.78116,5.31759,6.11557
118.1137202,175.7949515,5.49563,5.08473,4.58356,5.70469,5.23993,6.04304
119.1146839,175.7949515,5.68432,4.99478,4.49634,5.62822,5.16227,5.97051
120.1156477,175.7949515,5.83155,5.03617,4.50782,5.60993,5.10388,5.88654
121.1166114,175.7949515,5.95289,5.15959,4.58094,5.62798,5.05754,5.79541
122.1175751,175.7949515,6.07423,5.28302,4.65407,5.64602,5.0112,5.70428
123.1185389,175.7949515,6.19556,5.40644,4.72719,5.66407,4.96486,5.61316
124.1195026,175.7949515,6.08519,5.39349,4.7368,5.69441,5.02646,5.69347
125.1204663,175.7949515,5.83243,5.29674,4.70737,5.73232,5.1544,5.87912
126.1214301,175.7949515,5.57968,5.19998,4.67794,5.77022,5.28233,6.06478
127.1223938,175.7949515,5.32692,5.10323,4.64851,5.80813,5.41027,6.25043
128.1233575,175.7949515,5.45693,5.16068,4.72352,5.893,5.52329,6.37583
129.1243212,175.7949515,5.81832,5.31135,4.86168,6.00627,5.62729,6.46479
130.125285,175.7949515,6.17971,5.46202,4.99984,6.11953,5.73129,6.55376
131.1262487,175.7949515,6.54111,5.61268,5.138,6.2328,5.83529,6.64273
132.1272124,175.7949515,6.7421,5.79599,5.29515,6.35019,5.9259,6.70619
133.1281762,175.7949515,6.84771,5.9987,5.46359,6.47004,6.00855,6.75447
134.1291399,175.7949515,6.95333,6.20142,5.63203,6.58988,6.0912,6.80276
135.1301036,175.7949515,7.05894,6.40413,5.80048,6.70973,6.17385,6.85104
136.1310674,175.7949515,6.95472,6.33866,5.74075,6.66109,6.12968,6.81365
137.1320311,175.7949515,6.72777,6.11633,5.54757,6.5139,6.01132,6.72615
138.1329948,175.7949515,6.50081,5.89399,5.35439,6.36671,5.89296,6.63864
139.1339585,175.7949515,6.27386,5.67165,5.1612,6.21952,5.77461,6.55114
140.1349223,175.7949515,6.09046,5.48035,4.99,6.08358,5.65641,6.45544
141.135886,175.7949515,5.93212,5.30689,4.83144,5.9541,5.53829,6.35504
142.1368497,175.7949515,5.77379,5.13344,4.67288,5.82462,5.42018,6.25463
143.1378135,175.7949515,5.61545,4.95998,4.51431,5.69515,5.30207,6.15422
144.1387772,175.7949515,5.48639,4.82544,4.40657,5.62316,5.26051,6.13875
145.1397409,175.7949515,5.37389,4.71292,4.32758,5.58371,5.26227,6.17135
146.1407047,175.7949515,5.26138,4.6004,4.24858,5.54425,5.26402,6.20394
147.1416684,175.7949515,5.14888,4.48789,4.16959,5.50479,5.26578,6.23653
148.1426321,175.7949515,5.13135,4.51755,4.21198,5.55542,5.33612,6.31622
149.1435959,175.7949515,5.16665,4.62633,4.3219,5.65618,5.44462,6.42211
150.1445596,175.7949515,5.20196,4.73511,4.43182,5.75695,5.55312,6.528
151.1455233,175.7949515,5.23726,4.84389,4.54174,5.85771,5.66162,6.6339
152.146487,175.7949515,5.36546,4.91853,4.61443,5.92173,5.72707,6.69534
153.1474508,175.7949515,5.54449,4.97451,4.66675,5.96566,5.76897,6.73245
154.1484145,175.7949515,5.72352,5.03048,4.71907,6.0096,5.81087,6.76957
155.1493782,175.7949515,5.90254,5.08645,4.77138,6.05353,5.85276,6.80669
156.150342,175.7949515,6.05609,5.25453,4.92488,6.1787,5.96671,6.90335
157.1513057,175.7949515,6.19592,5.48293,5.13281,6.34759,6.11942,7.03205
158.1522694,175.7949515,6.33575,5.71133,5.34074,6.51648,6.27213,7.16075
159.1532332,175.7949515,6.47558,5.93973,5.54867,6.68537,6.42484,7.28945
160.1541969,175.7949515,6.64694,6.1734,5.8056,6.94064,6.72625,7.60212
161.1551606,175.7949515,6.83497,6.40986,6.08845,7.24161,7.10631,8.01212
162.1561244,175.7949515,7.023,6.64632,6.37131,7.54258,7.48637,8.42211
163.1570881,175.7949515,7.21104,6.88278,6.65416,7.84355,7.86643,8.8321
164.1580518,175.7949515,7.5376,7.27622,7.10027,8.29857,8.41828,9.41388
165.1590155,175.7949515,7.93619,7.75128,7.63128,8.83369,9.05946,10.08498
166.1599793,175.7949515,8.33478,8.22634,8.16228,9.36882,9.70064,10.75609
60.05782383,174.7961166,5.2176,4.69996,4.229,5.41218,4.9686,5.80869
61.05878756,174.7961166,5.17485,4.7224,4.26136,5.45104,5.02279,5.87019
62.0597513,174.7961166,5.13209,4.74484,4.29372,5.4899,5.07697,5.93169
63.06071502,174.7961166,5.08934,4.76729,4.32608,5.52876,5.13116,5.99319
64.06167876,174.7961166,5.07665,4.79438,4.35621,5.55899,5.16722,6.03083
65.06264249,174.7961166,5.08742,4.8251,4.38459,5.58248,5.18913,6.04986
66.06360622,174.7961166,5.0982,4.85581,4.41297,5.60598,5.21105,6.06888
67.06456995,174.7961166,5.10898,4.88653,4.44136,5.62947,5.23296,6.0879
68.06553368,174.7961166,5.16933,4.90639,4.47232,5.6682,5.28856,6.15186
69.06649741,174.7961166,5.26779,4.9179,4.50527,5.71864,5.37005,6.25036
70.06746114,174.7961166,5.36625,4.92941,4.53822,5.76909,5.45154,6.34885
71.06842487,174.7961166,5.46471,4.94092,4.57116,5.81953,5.53303,6.44735
72.0693886,174.7961166,5.55638,5.02804,4.63909,5.86268,5.55385,6.44977
73.07035233,174.7961166,5.64291,5.17237,4.73347,5.90033,5.52879,6.37952
74.07131606,174.7961166,5.72945,5.31671,4.82785,5.93798,5.50372,6.30927
75.07227979,174.7961166,5.81599,5.46104,4.92222,5.97563,5.47865,6.23902
76.07324352,174.7961166,5.79247,5.39571,4.86867,5.93838,5.45443,6.22648
77.07420725,174.7961166,5.68701,5.17425,4.70497,5.84536,5.43085,6.2569
78.07517098,174.7961166,5.58155,4.95279,4.54126,5.75233,5.40726,6.28733
79.07613471,174.7961166,5.47609,4.73132,4.37755,5.65931,5.38368,6.31775
80.07709844,174.7961166,5.43634,4.65224,4.31049,5.61004,5.34701,6.2934
81.07806218,174.7961166,5.44476,4.67753,4.31428,5.59284,5.30074,6.22888
82.07902591,174.7961166,5.45318,4.70282,4.31806,5.57565,5.25448,6.16437
83.07998964,174.7961166,5.4616,4.72811,4.32185,5.55845,5.20822,6.09985
84.08095337,174.7961166,5.49005,4.74568,4.31258,5.5243,5.13699,6.00629
85.0819171,174.7961166,5.53297,4.75769,4.2939,5.47791,5.04774,5.89178
86.08288083,174.7961166,5.57588,4.7697,4.27521,5.43152,4.9585,5.77726
87.08384456,174.7961166,5.6188,4.78171,4.25652,5.38513,4.86925,5.66274
88.08480829,174.7961166,5.59467,4.69549,4.19036,5.34437,4.85208,5.66462
89.08577202,174.7961166,5.52292,4.53952,4.09048,5.30762,4.8861,5.74918
90.08673575,174.7961166,5.45117,4.38354,3.99059,5.27087,4.92012,5.83374
91.08769948,174.7961166,5.37942,4.22757,3.89071,5.23412,4.95414,5.91829
92.08866321,174.7961166,5.30618,4.27966,3.95784,5.30942,5.0537,6.02835
93.08962694,174.7961166,5.23189,4.47719,4.14172,5.46304,5.19906,6.15623
94.09059067,174.7961166,5.15761,4.67472,4.3256,5.61666,5.34443,6.28411
95.0915544,174.7961166,5.08333,4.87226,4.50947,5.77027,5.48979,6.41199
96.09251813,174.7961166,5.14727,5.00056,4.64331,5.89693,5.63152,6.55403
97.09348186,174.7961166,5.30631,5.08123,4.74271,6.00504,5.77073,6.70582
98.09444559,174.7961166,5.46536,5.1619,4.84212,6.11314,5.90995,6.8576
99.09540933,174.7961166,5.6244,5.24257,4.94153,6.22125,6.04916,7.00939
100.0963731,174.7961166,5.88547,5.48519,5.17007,6.41495,6.23654,7.17747
101.0973368,174.7961166,6.21563,5.83746,5.48603,6.66661,6.45653,7.3566
102.0983005,174.7961166,6.54579,6.18973,5.802,6.91826,6.67652,7.53572
103.0992642,174.7961166,6.87595,6.542,6.11797,7.16992,6.89651,7.71484
104.100228,174.7961166,6.97503,6.65473,6.20995,7.23342,6.93695,7.7348
105.1011917,174.7961166,6.92015,6.60784,6.1527,7.17157,6.85775,7.64872
106.1021554,174.7961166,6.86527,6.56095,6.09545,7.10971,6.77856,7.56264
107.1031192,174.7961166,6.81039,6.51407,6.03819,7.04785,6.69936,7.47656
108.1040829,174.7961166,6.6775,6.35828,5.88472,6.91093,6.55696,7.34111
109.1050466,174.7961166,6.49348,6.13108,5.66817,6.72479,6.37313,7.17328
110.1060104,174.7961166,6.30945,5.90389,5.45162,6.53865,6.1893,7.00545
111.1069741,174.7961166,6.12542,5.6767,5.23506,6.35251,6.00546,6.83762
112.1079378,174.7961166,5.923,5.55421,5.10455,6.22647,5.86115,6.69077
113.1089016,174.7961166,5.7087,5.49928,5.02955,6.13921,5.74234,6.55747
114.1098653,174.7961166,5.49441,5.44435,4.95455,6.05195,5.62353,6.42417
115.110829,174.7961166,5.28011,5.38942,4.87954,5.96469,5.50471,6.29087
116.1117927,174.7961166,5.31039,5.30927,4.79316,5.88038,5.40705,6.19075
117.1127565,174.7961166,5.49593,5.21311,4.69954,5.79794,5.32281,6.11169
118.1137202,174.7961166,5.68147,5.11695,4.60592,5.7155,5.23857,6.03264
119.1146839,174.7961166,5.86701,5.02079,4.51231,5.63306,5.15433,5.95359
120.1156477,174.7961166,5.99132,5.06025,4.52591,5.62059,5.1074,5.88442
121.1166114,174.7961166,6.07739,5.18442,4.60648,5.65182,5.08379,5.82143
122.1175751,174.7961166,6.16345,5.30859,4.68705,5.68304,5.06017,5.75843
123.1185389,174.7961166,6.24951,5.43276,4.76762,5.71427,5.03655,5.69544
124.1195026,174.7961166,6.18023,5.41476,4.77226,5.74018,5.09355,5.77137
125.1204663,174.7961166,6.0155,5.30941,4.73023,5.76283,5.20008,5.93266
126.1214301,174.7961166,5.85076,5.20405,4.6882,5.78548,5.30662,6.09396
127.1223938,174.7961166,5.68603,5.09869,4.64618,5.80814,5.41315,6.25525
128.1233575,174.7961166,5.82231,5.1682,4.72784,5.89383,5.51999,6.36968
129.1243212,174.7961166,6.14057,5.34342,4.88427,6.01764,5.62701,6.45578
130.125285,174.7961166,6.45884,5.51864,5.0407,6.14145,5.73403,6.54188
131.1262487,174.7961166,6.7771,5.69387,5.19714,6.26526,5.84106,6.62799
132.1272124,174.7961166,6.89024,5.83892,5.32262,6.36027,5.91647,6.68282
133.1281762,174.7961166,6.88141,5.96604,5.42971,6.43814,5.97308,6.71906
134.1291399,174.7961166,6.87257,6.09316,5.53679,6.51601,6.02969,6.7553
135.1301036,174.7961166,6.86374,6.22028,5.64388,6.59388,6.0863,6.79155
136.1310674,174.7961166,6.73271,6.1241,5.55555,6.52133,6.01947,6.73421
137.1320311,174.7961166,6.5302,5.89732,5.35293,6.36079,5.88045,6.62213
138.1329948,174.7961166,6.32769,5.67053,5.1503,6.20026,5.74142,6.51006
139.1339585,174.7961166,6.12519,5.44374,4.94767,6.03972,5.60239,6.39799
140.1349223,174.7961166,5.96371,5.26614,4.78566,5.90778,5.48257,6.29657
141.135886,174.7961166,5.82583,5.11684,4.64702,5.7923,5.37379,6.20128
142.1368497,174.7961166,5.68795,4.96754,4.50838,5.67681,5.26502,6.10599
143.1378135,174.7961166,5.55007,4.81824,4.36973,5.56133,5.15624,6.0107
144.1387772,174.7961166,5.44155,4.71075,4.28588,5.50797,5.13035,6.00746
145.1397409,174.7961166,5.34964,4.62692,4.23302,5.48977,5.15136,6.0563
146.1407047,174.7961166,5.25774,4.54308,4.18016,5.47156,5.17238,6.10515
147.1416684,174.7961166,5.16583,4.45925,4.12731,5.45336,5.19339,6.154
148.1426321,174.7961166,5.1711,4.52049,4.19639,5.52352,5.27811,6.24309
149.1435959,174.7961166,5.23044,4.66246,4.33332,5.64285,5.39829,6.35458
150.1445596,174.7961166,5.28978,4.80442,4.47026,5.76217,5.51846,6.46606
151.1455233,174.7961166,5.34912,4.94639,4.60719,5.8815,5.63864,6.57755
152.146487,174.7961166,5.50138,5.0361,4.69387,5.95719,5.71508,6.64862
153.1474508,174.7961166,5.70449,5.09722,4.75306,6.009,5.76758,6.69757
154.1484145,174.7961166,5.9076,5.15834,4.81224,6.0608,5.82009,6.74652
155.1493782,174.7961166,6.11071,5.21945,4.87143,6.11261,5.87259,6.79547
156.150342,174.7961166,6.27677,5.39872,5.03553,6.24684,5.99539,6.90016
157.1513057,174.7961166,6.42289,5.64156,5.25607,6.42542,6.15602,7.03483
158.1522694,174.7961166,6.56902,5.88439,5.47661,6.604,6.31665,7.1695
159.1532332,174.7961166,6.71514,6.12722,5.69715,6.78258,6.47728,7.30417
160.1541969,174.7961166,6.87915,6.34798,5.94293,7.02942,6.77202,7.61203
161.1551606,174.7961166,7.05262,6.55706,6.20205,7.31237,7.13769,8.01148
162.1561244,174.7961166,7.22609,6.76613,6.46117,7.59532,7.50337,8.41093
163.1570881,174.7961166,7.39955,6.97521,6.72029,7.87827,7.86904,8.81039
164.1580518,174.7961166,7.70579,7.36796,7.17623,8.3523,8.45479,9.43462
165.1590155,174.7961166,8.08107,7.8562,7.73452,8.92569,9.15498,10.17573
166.1599793,174.7961166,8.45635,8.34445,8.29281,9.49908,9.85516,10.91684
58.05589637,173.7972816,5.44366,4.41439,3.97731,5.21649,4.80489,5.68172
59.0568601,173.7972816,5.2257,4.5388,4.11169,5.3479,4.95744,5.83832
60.05782383,173.7972816,5.11979,4.63241,4.20615,5.43435,5.05036,5.92889
61.05878756,173.7972816,5.10271,4.70159,4.26894,5.48516,5.096,5.9671
62.0597513,173.7972816,5.08563,4.77077,4.33173,5.53596,5.14163,6.0053
63.06071502,173.7972816,5.06855,4.83996,4.39453,5.58676,5.18727,6.04351
64.06167876,173.7972816,5.10495,4.86556,4.41614,5.60253,5.19881,6.05099
65.06264249,173.7972816,5.18309,4.85715,4.40561,5.59094,5.18374,6.03447
66.06360622,173.7972816,5.26124,4.84875,4.39508,5.57936,5.16868,6.01796
67.06456995,173.7972816,5.33938,4.84034,4.38455,5.56778,5.15361,6.00144
68.06553368,173.7972816,5.37124,4.83842,4.39031,5.58036,5.17698,6.0311
69.06649741,173.7972816,5.36754,4.84148,4.40858,5.61153,5.22988,6.09623
70.06746114,173.7972816,5.36384,4.84455,4.42685,5.64269,5.28279,6.16137
71.06842487,173.7972816,5.36014,4.84761,4.44513,5.67385,5.33569,6.22651
72.0693886,173.7972816,5.39195,4.90104,4.48853,5.70358,5.3542,6.23516
73.07035233,173.7972816,5.45063,4.99256,4.55093,5.73223,5.3467,6.20108
74.07131606,173.7972816,5.5093,5.08409,4.61334,5.76087,5.3392,6.167
75.07227979,173.7972816,5.56798,5.17561,4.67575,5.78952,5.3317,6.13292
76.07324352,173.7972816,5.5333,5.10927,4.62439,5.75733,5.31705,6.13257
77.07420725,173.7972816,5.42911,4.92537,4.48833,5.67986,5.29706,6.15733
78.07517098,173.7972816,5.32492,4.74147,4.35226,5.60238,5.27707,6.18209
79.07613471,173.7972816,5.22073,4.55757,4.21619,5.5249,5.25708,6.20685
80.07709844,173.7972816,5.19138,4.51024,4.17569,5.49472,5.23391,6.19075
81.07806218,173.7972816,5.2169,4.56301,4.20522,5.4992,5.20841,6.1447
82.07902591,173.7972816,5.24242,4.61579,4.23476,5.50369,5.18291,6.09864
83.07998964,173.7972816,5.26794,4.66857,4.2643,5.50818,5.15741,6.05259
84.08095337,173.7972816,5.28201,4.66574,4.24987,5.48397,5.1166,6.00248
85.0819171,173.7972816,5.28782,4.62278,4.20373,5.43907,5.06475,5.94943
86.08288083,173.7972816,5.29363,4.57983,4.15758,5.39416,5.0129,5.89639
87.08384456,173.7972816,5.29944,4.53688,4.11143,5.34926,4.96105,5.84334
88.08480829,173.7972816,5.29176,4.49382,4.07733,5.32693,4.949,5.83995
89.08577202,173.7972816,5.2745,4.45069,4.05179,5.32064,4.96522,5.87182
90.08673575,173.7972816,5.25724,4.40757,4.02624,5.31434,4.98143,5.90369
91.08769948,173.7972816,5.23997,4.36444,4.0007,5.30805,4.99764,5.93555
92.08866321,173.7972816,5.22379,4.43257,4.0773,5.38564,5.09108,6.03364
93.08962694,173.7972816,5.20837,4.57848,4.22531,5.52185,5.23849,6.17802
94.09059067,173.7972816,5.19295,4.72438,4.37332,5.65807,5.3859,6.3224
95.0915544,173.7972816,5.17753,4.87029,4.52133,5.79429,5.53331,6.46678
96.09251813,173.7972816,5.29794,5.00488,4.66093,5.92566,5.67935,6.61251
97.09348186,173.7972816,5.51181,5.13169,4.79474,6.0537,5.82445,6.75916
98.09444559,173.7972816,5.72567,5.2585,4.92855,6.18174,5.96955,6.90582
99.09540933,173.7972816,5.93954,5.38531,5.06236,6.30978,6.11465,7.05247
100.0963731,173.7972816,6.2055,5.62806,5.28782,6.49762,6.29162,7.20755
101.0973368,173.7972816,6.50673,5.94932,5.57534,6.72594,6.49017,7.36832
102.0983005,173.7972816,6.80796,6.27057,5.86286,6.95426,6.68873,7.52909
103.0992642,173.7972816,7.1092,6.59182,6.15037,7.18259,6.88728,7.68987
104.100228,173.7972816,7.1447,6.6626,6.20798,7.22217,6.91216,7.70177
105.1011917,173.7972816,7.00315,6.56649,6.11238,7.136,6.82132,7.61447
106.1021554,173.7972816,6.86161,6.47038,6.01679,7.04983,6.73049,7.52718
107.1031192,173.7972816,6.72006,6.37426,5.9212,6.96366,6.63965,7.43988
108.1040829,173.7972816,6.51905,6.18905,5.7438,6.8103,6.48695,7.29953
109.1050466,173.7972816,6.27907,5.94541,5.51275,6.6129,6.2937,7.1244
110.1060104,173.7972816,6.03908,5.70177,5.2817,6.41549,6.10045,6.94927
111.1069741,173.7972816,5.79909,5.45813,5.05066,6.21809,5.90719,6.77414
112.1079378,173.7972816,5.681,5.37184,4.94961,6.11232,5.77566,6.63345
113.1089016,173.7972816,5.64156,5.38706,4.93245,6.06568,5.68394,6.51497
114.1098653,173.7972816,5.60213,5.40229,4.91528,6.01904,5.59222,6.3965
115.110829,173.7972816,5.56269,5.41751,4.89811,5.9724,5.5005,6.27802
116.1117927,173.7972816,5.63471,5.36377,4.83261,5.90173,5.41013,6.17987
117.1127565,173.7972816,5.77749,5.26623,4.73642,5.8158,5.32063,6.09463
118.1137202,173.7972816,5.92028,5.1687,4.64023,5.72988,5.23112,6.00938
119.1146839,173.7972816,6.06306,5.07116,4.54404,5.64395,5.14161,5.92413
120.1156477,173.7972816,6.13394,5.09692,4.55425,5.63829,5.11535,5.88442
121.1166114,173.7972816,6.15992,5.19968,4.63091,5.68276,5.12859,5.87316
122.1175751,173.7972816,6.1859,5.30244,4.70757,5.72722,5.14182,5.86191
123.1185389,173.7972816,6.21187,5.4052,4.78423,5.77169,5.15506,5.85065
124.1195026,173.7972816,6.2209,5.38148,4.7812,5.78879,5.20015,5.91328
125.1204663,173.7972816,6.21951,5.28005,4.7292,5.78907,5.26483,6.02132
126.1214301,173.7972816,6.21812,5.17862,4.6772,5.78934,5.3295,6.12936
127.1223938,173.7972816,6.21673,5.07719,4.6252,5.78962,5.39417,6.23739
128.1233575,173.7972816,6.35633,5.16802,4.71847,5.87653,5.48965,6.33191
129.1243212,173.7972816,6.58115,5.37506,4.89955,6.01581,5.60377,6.41826
130.125285,173.7972816,6.80597,5.5821,5.08064,6.15509,5.71788,6.5046
131.1262487,173.7972816,7.0308,5.78915,5.26172,6.29437,5.83199,6.59094
132.1272124,173.7972816,7.02195,5.88453,5.34893,6.3656,5.897,6.64623
133.1281762,173.7972816,6.87414,5.9135,5.38031,6.39636,5.93281,6.68305
134.1291399,173.7972816,6.72633,5.94247,5.41169,6.42713,5.96861,6.71986
135.1301036,173.7972816,6.57852,5.97145,5.44307,6.45789,6.00442,6.75668
136.1310674,173.7972816,6.43271,5.85031,5.32976,6.36266,5.91347,6.67601
137.1320311,173.7972816,6.28806,5.64137,5.13182,6.19374,5.74839,6.52664
138.1329948,173.7972816,6.14342,5.43243,4.93387,6.02482,5.58332,6.37726
139.1339585,173.7972816,5.99878,5.22348,4.73593,5.85589,5.41824,6.22788
140.1349223,173.7972816,5.87232,5.06741,4.58897,5.7314,5.29789,6.11999
141.135886,173.7972816,5.75634,4.94176,4.47135,5.63246,5.20327,6.03596
142.1368497,173.7972816,5.64035,4.81611,4.35374,5.53352,5.10865,5.95193
143.1378135,173.7972816,5.52437,4.69046,4.23612,5.43458,5.01403,5.86791
144.1387772,173.7972816,5.44651,4.63446,4.19613,5.41369,5.0127,5.88138
145.1397409,173.7972816,5.39022,4.61786,4.20006,5.43696,5.06416,5.95002
146.1407047,173.7972816,5.33394,4.60126,4.204,5.46023,5.11561,6.01865
147.1416684,173.7972816,5.27765,4.58466,4.20793,5.48349,5.16706,6.08729
148.1426321,173.7972816,5.31076,4.68054,4.30524,5.57308,5.26406,6.18233
149.1435959,173.7972816,5.3936,4.83901,4.45449,5.69958,5.38641,6.29206
150.1445596,173.7972816,5.47644,4.99748,4.60375,5.82607,5.50875,6.4018
151.1455233,173.7972816,5.55928,5.15595,4.75301,5.95256,5.6311,6.51153
152.146487,173.7972816,5.71969,5.23976,4.83714,6.02914,5.71284,6.59081
153.1474508,173.7972816,5.92255,5.28272,4.88563,6.07841,5.77237,6.65342
154.1484145,173.7972816,6.12541,5.32568,4.93412,6.12768,5.83189,6.71603
155.1493782,173.7972816,6.32828,5.36865,4.98261,6.17695,5.89142,6.77864
156.150342,173.7972816,6.50536,5.55494,5.15398,6.31801,6.02179,6.89087
157.1513057,173.7972816,6.66859,5.81834,5.39145,6.50845,6.19029,7.02979
158.1522694,173.7972816,6.83181,6.08175,5.62893,6.6989,6.35878,7.16872
159.1532332,173.7972816,6.99504,6.34515,5.86641,6.88934,6.52728,7.30764
160.1541969,173.7972816,7.15274,6.54403,6.09478,7.1247,6.81564,7.61346
161.1551606,173.7972816,7.30752,6.70878,6.31833,7.3838,7.16741,8.00754
162.1561244,173.7972816,7.4623,6.87353,6.54188,7.64291,7.51917,8.40163
163.1570881,173.7972816,7.61708,7.03827,6.76543,7.90202,7.87094,8.79571
164.1580518,173.7972816,7.90429,7.43835,7.24188,8.40728,8.50701,9.4807
165.1590155,173.7972816,8.26036,7.9608,7.84984,9.04053,9.29091,10.31695
166.1599793,173.7972816,8.61643,8.48325,8.45779,9.67379,10.07481,11.1532
167.160943,173.7972816,8.97249,9.00569,9.06574,10.30704,10.85871,11.98946
55.05300518,172.7984467,5.5014,4.40109,3.99098,5.25476,4.88067,5.7798
56.05396891,172.7984467,5.37489,4.35985,3.9644,5.24471,4.88908,5.80143
57.05493264,172.7984467,5.27097,4.40062,4.01288,5.29608,4.95368,5.87096
58.05589637,172.7984467,5.16705,4.44139,4.06137,5.34744,5.01828,5.94049
59.0568601,172.7984467,5.06314,4.48216,4.10985,5.39881,5.08288,6.01002
60.05782383,172.7984467,5.02197,4.56485,4.18329,5.45652,5.13213,6.04909
61.05878756,172.7984467,5.03057,4.68078,4.27652,5.51927,5.16921,6.064
