X,Y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
7650,7300,0.0257,0.0282,0.052,0.0339,0.0904,0.3005,0.3879,0.3768,0.4417,0.0915,0.011,0.1831,0.0783
7700,7300,0.0257,0.0279,0.0501,0.033,0.0869,0.2919,0.3794,0.3696,0.4354,0.0906,0.0109,0.1837,0.0783
7750,7300,0.0261,0.0276,0.0481,0.0336,0.0837,0.2835,0.3693,0.3601,0.4249,0.0887,0.0109,0.182,0.0788
7800,7300,0.0274,0.0289,0.0512,0.0368,0.0904,0.2865,0.3737,0.3663,0.4301,0.0888,0.011,0.1906,0.0837
7850,7300,0.0286,0.0306,0.0554,0.04,0.0988,0.2979,0.3874,0.3803,0.4468,0.0925,0.011,0.197,0.0876
7900,7300,0.03,0.0348,0.0622,0.051,0.1111,0.2983,0.3808,0.3754,0.4432,0.0947,0.011,0.2178,0.1004
7950,7300,0.0305,0.0343,0.0607,0.0506,0.1095,0.2858,0.3628,0.3581,0.4249,0.0939,0.011,0.221,0.1027
8000,7300,0.0304,0.0326,0.0566,0.0452,0.1018,0.2778,0.3558,0.3502,0.4161,0.0906,0.0109,0.2083,0.0965
8050,7300,0.0315,0.035,0.0591,0.0485,0.1051,0.2728,0.348,0.3445,0.4085,0.086,0.0109,0.2039,0.0981
8100,7300,0.0316,0.034,0.0569,0.0459,0.1005,0.266,0.341,0.3369,0.3991,0.0844,0.011,0.1937,0.0932
8150,7300,0.0286,0.0288,0.0492,0.036,0.0873,0.2736,0.3601,0.3527,0.4174,0.0873,0.0109,0.1812,0.0816
8200,7300,0.0264,0.028,0.0478,0.0349,0.0853,0.2833,0.3783,0.3735,0.4407,0.091,0.0109,0.1861,0.0819
8250,7300,0.0257,0.0278,0.0482,0.0347,0.0862,0.2794,0.3708,0.3643,0.4317,0.0913,0.011,0.1897,0.0838
8300,7300,0.0258,0.0278,0.0487,0.0343,0.0864,0.2806,0.3661,0.3574,0.4209,0.0869,0.0111,0.1923,0.0861
8350,7300,0.0266,0.0295,0.0471,0.0449,0.0869,0.2283,0.2923,0.2887,0.3433,0.0772,0.0112,0.2292,0.1218
8400,7300,0.0272,0.0294,0.0405,0.057,0.082,0.1467,0.1884,0.1946,0.2413,0.0633,0.0113,0.3091,0.1963
8450,7300,0.0269,0.0275,0.0344,0.0547,0.071,0.105,0.1362,0.147,0.187,0.0536,0.0114,0.3398,0.2261
8500,7300,0.0264,0.0268,0.0327,0.0524,0.0666,0.0951,0.1246,0.1366,0.1733,0.0491,0.0114,0.3407,0.2288
8550,7300,0.0261,0.026,0.0314,0.0487,0.0622,0.088,0.1155,0.1265,0.1615,0.0462,0.0113,0.3307,0.2247
8600,7300,0.0257,0.0257,0.0306,0.0465,0.0596,0.0843,0.1099,0.1196,0.1531,0.0446,0.0113,0.3186,0.2185
8650,7300,0.0257,0.026,0.0315,0.0481,0.0617,0.0892,0.1156,0.126,0.1605,0.0447,0.0113,0.3233,0.2178
8700,7300,0.0256,0.0259,0.0309,0.0446,0.0569,0.0835,0.1075,0.1167,0.1493,0.0436,0.0112,0.3191,0.2087
8750,7300,0.0259,0.0263,0.0313,0.0438,0.055,0.0789,0.1009,0.1104,0.1423,0.0433,0.0112,0.3215,0.2057
8800,7300,0.0273,0.0292,0.0358,0.0502,0.0634,0.092,0.1179,0.1292,0.1652,0.0464,0.0112,0.3411,0.2188
8850,7300,0.0299,0.0338,0.0425,0.0582,0.0755,0.115,0.1459,0.1574,0.1977,0.0518,0.0112,0.3674,0.2415
8900,7300,0.0319,0.036,0.0457,0.0628,0.0823,0.1275,0.1607,0.1723,0.2166,0.0569,0.0113,0.3902,0.2618
8950,7300,0.0317,0.0342,0.0449,0.0579,0.0815,0.1492,0.1896,0.1969,0.245,0.0631,0.0113,0.3585,0.2362
9000,7300,0.029,0.0286,0.043,0.0406,0.077,0.2126,0.274,0.274,0.3276,0.0731,0.0112,0.2462,0.1373
9050,7300,0.0273,0.0276,0.0441,0.0356,0.0782,0.2473,0.3216,0.3172,0.3763,0.0793,0.0111,0.2023,0.0969
9100,7300,0.0276,0.0289,0.0459,0.0392,0.0818,0.2444,0.3169,0.3138,0.3726,0.0795,0.011,0.2231,0.1111
9150,7300,0.0284,0.0313,0.048,0.0454,0.0857,0.2228,0.2848,0.2826,0.3383,0.0776,0.011,0.2465,0.1324
9200,7300,0.0283,0.0308,0.0469,0.0444,0.0834,0.2199,0.2818,0.2783,0.3327,0.0773,0.011,0.2399,0.1293
9250,7300,0.028,0.0303,0.0463,0.0432,0.0827,0.2174,0.2772,0.2738,0.3262,0.0759,0.011,0.2257,0.1174
9300,7300,0.028,0.0306,0.0465,0.0451,0.0846,0.2052,0.2577,0.2551,0.3059,0.0728,0.011,0.2199,0.1123
9350,7300,0.0277,0.0301,0.0457,0.0446,0.0839,0.2041,0.2571,0.2558,0.3065,0.072,0.011,0.2225,0.114
9400,7300,0.0273,0.0294,0.0444,0.0424,0.0809,0.2089,0.2661,0.2634,0.3159,0.0743,0.011,0.2314,0.1221
9450,7300,0.0272,0.0293,0.0448,0.0411,0.0809,0.2224,0.2851,0.281,0.3364,0.0762,0.011,0.2277,0.1189
9500,7300,0.0276,0.0291,0.0442,0.041,0.0793,0.216,0.2776,0.276,0.3299,0.0749,0.011,0.2347,0.1262
9550,7300,0.0283,0.0305,0.0446,0.0457,0.0799,0.1921,0.2459,0.2465,0.2985,0.072,0.011,0.2668,0.1557
9600,7300,0.0286,0.0307,0.0481,0.0433,0.0847,0.2278,0.294,0.2929,0.3484,0.0741,0.011,0.2402,0.1276
9650,7300,0.0281,0.0302,0.0514,0.037,0.0892,0.2853,0.3742,0.3688,0.4342,0.0847,0.0109,0.2059,0.0945
3600,7250,0.0288,0.0287,0.0479,0.033,0.078,0.2572,0.344,0.3321,0.3904,0.0859,0.0106,0.1261,0.0552
3650,7250,0.0279,0.0286,0.0472,0.0327,0.0761,0.2504,0.3359,0.3228,0.3796,0.0844,0.0106,0.1229,0.0539
3700,7250,0.0279,0.0287,0.0478,0.0333,0.0784,0.2567,0.3423,0.3288,0.387,0.0862,0.0107,0.1338,0.0591
3750,7250,0.0284,0.0311,0.0549,0.0375,0.0957,0.3096,0.4087,0.3994,0.4673,0.0945,0.0107,0.1821,0.0815
4000,7250,0.0311,0.036,0.064,0.0476,0.1137,0.3181,0.4143,0.4101,0.4834,0.1013,0.0107,0.2264,0.1055
4050,7250,0.0311,0.0359,0.0642,0.0475,0.1136,0.3201,0.4157,0.4111,0.4856,0.1012,0.0107,0.2274,0.1058
4100,7250,0.0306,0.0345,0.0618,0.0452,0.1086,0.319,0.4171,0.4111,0.4869,0.1009,0.0106,0.2331,0.107
4150,7250,0.0299,0.0333,0.0595,0.0426,0.1047,0.3155,0.4142,0.4077,0.4828,0.1005,0.0106,0.2305,0.105
4200,7250,0.0299,0.0332,0.0587,0.0415,0.1028,0.3205,0.418,0.4089,0.4792,0.0997,0.0107,0.2221,0.1022
4250,7250,0.0297,0.0329,0.0574,0.0419,0.1005,0.3169,0.4115,0.4017,0.4679,0.0966,0.0107,0.2169,0.1004
4300,7250,0.03,0.033,0.0537,0.0463,0.0948,0.2596,0.3328,0.3254,0.385,0.0859,0.0107,0.2151,0.105
4350,7250,0.0312,0.0348,0.0516,0.0534,0.0905,0.2038,0.2562,0.2537,0.3036,0.0716,0.0107,0.2408,0.1359
4400,7250,0.0318,0.0337,0.0452,0.0623,0.0864,0.1449,0.1837,0.189,0.2343,0.0613,0.0108,0.321,0.2142
4450,7250,0.0307,0.0322,0.0416,0.0701,0.0892,0.1247,0.1606,0.172,0.2172,0.0582,0.0109,0.377,0.2569
4500,7250,0.0298,0.0323,0.0418,0.0725,0.0913,0.1252,0.1608,0.1731,0.2186,0.0586,0.011,0.3805,0.2557
4550,7250,0.0296,0.0322,0.0421,0.0736,0.0929,0.126,0.162,0.1747,0.2214,0.0591,0.011,0.3821,0.257
4600,7250,0.0297,0.032,0.0419,0.0746,0.0939,0.1272,0.1634,0.1759,0.223,0.0591,0.011,0.3847,0.259
4650,7250,0.0298,0.0316,0.041,0.0729,0.0918,0.1239,0.1591,0.1718,0.2179,0.0582,0.0111,0.3819,0.2572
4700,7250,0.0295,0.0309,0.0394,0.069,0.0864,0.1164,0.1505,0.1626,0.207,0.0563,0.0112,0.3767,0.2542
4750,7250,0.0292,0.0303,0.0381,0.0657,0.082,0.1112,0.1438,0.155,0.1975,0.0545,0.0112,0.3722,0.2513
4800,7250,0.0288,0.0298,0.0375,0.0639,0.08,0.1089,0.1405,0.1511,0.1918,0.0535,0.0111,0.3683,0.249
4850,7250,0.0286,0.0298,0.0373,0.0632,0.0789,0.1071,0.1388,0.1489,0.1892,0.0528,0.0111,0.3665,0.2478
4900,7250,0.0287,0.0298,0.0372,0.0626,0.0785,0.106,0.1366,0.1472,0.1867,0.0523,0.0112,0.3659,0.2477
4950,7250,0.029,0.0298,0.0374,0.0626,0.0785,0.1054,0.1355,0.1461,0.1851,0.0519,0.0111,0.3667,0.2477
5000,7250,0.0292,0.0299,0.0373,0.0622,0.0779,0.1048,0.1346,0.145,0.1836,0.0514,0.0111,0.3652,0.2467
5050,7250,0.0291,0.0297,0.0368,0.0608,0.076,0.1023,0.1311,0.1415,0.1796,0.0507,0.0111,0.3618,0.2448
5100,7250,0.0287,0.0292,0.0358,0.0583,0.0726,0.0982,0.1253,0.1353,0.1724,0.0498,0.0111,0.3557,0.2427
5150,7250,0.0283,0.0292,0.0359,0.0579,0.0722,0.0989,0.1259,0.1354,0.1722,0.049,0.0112,0.3514,0.242
5200,7250,0.0281,0.0298,0.0378,0.0581,0.0762,0.1148,0.1463,0.1538,0.1934,0.0503,0.0112,0.3354,0.2287
5250,7250,0.0283,0.0298,0.0402,0.0508,0.0782,0.1457,0.1822,0.1861,0.2275,0.0533,0.0111,0.2774,0.1735
5300,7250,0.0288,0.0318,0.0438,0.0487,0.0812,0.1614,0.1996,0.2002,0.2408,0.0563,0.0111,0.2367,0.132
5350,7250,0.0294,0.0329,0.0454,0.05,0.0835,0.1696,0.2107,0.21,0.2522,0.0592,0.011,0.2329,0.1263
5400,7250,0.0296,0.0336,0.0484,0.0507,0.0883,0.1955,0.2455,0.2424,0.29,0.0656,0.0109,0.2348,0.1261
5450,7250,0.0288,0.0319,0.0508,0.0441,0.0919,0.2538,0.328,0.3221,0.3803,0.0779,0.0108,0.2169,0.1078
5500,7250,0.0275,0.0294,0.051,0.0364,0.091,0.2941,0.3851,0.3779,0.4436,0.0876,0.0108,0.1951,0.0887
5550,7250,0.0272,0.0293,0.0518,0.0368,0.0928,0.2945,0.3825,0.3761,0.4415,0.0888,0.0108,0.1916,0.0866
5600,7250,0.0283,0.0319,0.0557,0.0456,0.1018,0.2671,0.3394,0.336,0.3985,0.0847,0.0107,0.2103,0.0983
5650,7250,0.0295,0.0339,0.0589,0.0518,0.1089,0.2501,0.3132,0.3122,0.3734,0.0824,0.0107,0.2262,0.1086
5700,7250,0.03,0.034,0.0582,0.0521,0.1059,0.2427,0.3041,0.3021,0.3611,0.0806,0.0107,0.22,0.1078
5750,7250,0.0307,0.0356,0.0588,0.0549,0.1052,0.2409,0.3029,0.2991,0.3567,0.0792,0.0108,0.2187,0.1108
5800,7250,0.032,0.0382,0.0594,0.0642,0.1082,0.2217,0.2757,0.2739,0.3285,0.0763,0.0108,0.2378,0.1275
5850,7250,0.0336,0.0409,0.0602,0.0763,0.1147,0.1948,0.2399,0.2417,0.2933,0.0727,0.0107,0.2675,0.1496
5900,7250,0.0347,0.0413,0.0604,0.0786,0.1168,0.189,0.2321,0.237,0.2866,0.0691,0.0106,0.2819,0.1575
5950,7250,0.0346,0.0408,0.0581,0.0744,0.1084,0.1755,0.2146,0.2186,0.2636,0.0649,0.0107,0.2747,0.1569
6000,7250,0.0331,0.0359,0.0491,0.0598,0.0877,0.1544,0.1909,0.1908,0.2321,0.0611,0.0107,0.2417,0.1441
6050,7250,0.0307,0.0316,0.0454,0.0453,0.0782,0.187,0.2364,0.2323,0.2783,0.0666,0.0107,0.1998,0.1127
6100,7250,0.029,0.031,0.0473,0.041,0.0824,0.2261,0.2873,0.2826,0.3333,0.0719,0.0106,0.1839,0.0904
6150,7250,0.029,0.0349,0.0499,0.0497,0.0869,0.1972,0.2457,0.2399,0.2873,0.0726,0.0106,0.1967,0.0998
6200,7250,0.0288,0.0297,0.0454,0.0389,0.0787,0.211,0.2664,0.2593,0.308,0.0725,0.0106,0.171,0.0833
6250,7250,0.028,0.03,0.0486,0.0407,0.0863,0.2373,0.2999,0.2934,0.3483,0.0756,0.0106,0.1842,0.0899
6300,7250,0.0297,0.0345,0.0553,0.0498,0.1,0.2593,0.3306,0.3228,0.383,0.0806,0.0107,0.2105,0.1063
6350,7250,0.0308,0.0353,0.0568,0.0473,0.1054,0.2962,0.3851,0.3784,0.4452,0.086,0.0107,0.1926,0.0927
6400,7250,0.0304,0.0343,0.0564,0.0443,0.1055,0.3113,0.4048,0.3987,0.4676,0.0912,0.0107,0.1874,0.0868
6450,7250,0.0291,0.0318,0.0538,0.0397,0.0993,0.3111,0.4056,0.397,0.4654,0.0933,0.0107,0.1839,0.0834
6500,7250,0.0282,0.0303,0.0524,0.0374,0.095,0.3034,0.394,0.384,0.4517,0.0928,0.0107,0.1882,0.0851
7400,7250,0.0286,0.0316,0.0569,0.0388,0.1023,0.3199,0.4116,0.4023,0.4716,0.0971,0.0109,0.2085,0.0943
7450,7250,0.0281,0.0306,0.0554,0.0374,0.0971,0.3036,0.3906,0.3785,0.4438,0.0939,0.0109,0.1939,0.0882
7500,7250,0.0272,0.029,0.053,0.0356,0.0921,0.2971,0.3808,0.3686,0.432,0.0905,0.0109,0.1799,0.0798
7550,7250,0.0263,0.0285,0.0522,0.0344,0.0904,0.3071,0.3967,0.3838,0.4475,0.0911,0.0109,0.1764,0.0764
7600,7250,0.026,0.029,0.0539,0.0354,0.0939,0.3097,0.398,0.3854,0.4507,0.0923,0.0109,0.1784,0.077
7650,7250,0.0261,0.0288,0.0533,0.035,0.0929,0.3038,0.3902,0.3802,0.446,0.092,0.0109,0.1852,0.0797
7700,7250,0.026,0.0282,0.0506,0.0336,0.0878,0.2878,0.3727,0.3627,0.4278,0.0902,0.0109,0.1836,0.079
7750,7250,0.0262,0.0284,0.0484,0.0353,0.0844,0.2757,0.3581,0.3475,0.4119,0.0879,0.0108,0.1856,0.0822
7800,7250,0.0277,0.0328,0.0565,0.0452,0.0997,0.2814,0.3596,0.3515,0.4153,0.0873,0.0109,0.2136,0.0989
7850,7250,0.0296,0.0355,0.063,0.0492,0.1137,0.3033,0.3863,0.3806,0.4486,0.0916,0.0111,0.2195,0.1022
7900,7250,0.0311,0.0372,0.0675,0.0536,0.122,0.3152,0.3996,0.3943,0.4656,0.0956,0.0111,0.2277,0.1064
7950,7250,0.0312,0.0372,0.0674,0.0555,0.1214,0.3061,0.3859,0.3809,0.4515,0.0955,0.011,0.231,0.1085
8000,7250,0.0309,0.0367,0.0646,0.054,0.1162,0.2922,0.3691,0.3648,0.4327,0.0907,0.0109,0.2213,0.1051
8050,7250,0.0317,0.0408,0.0652,0.0587,0.1128,0.2633,0.3312,0.3258,0.3876,0.0851,0.011,0.2114,0.1088
8100,7250,0.032,0.04,0.0611,0.0541,0.1021,0.2571,0.3311,0.3221,0.3818,0.0852,0.011,0.1957,0.1016
8150,7250,0.0291,0.0304,0.0513,0.0383,0.0909,0.2837,0.3759,0.37,0.436,0.0887,0.011,0.1882,0.0861
8200,7250,0.0265,0.0288,0.0495,0.0366,0.0894,0.2813,0.3726,0.3685,0.4363,0.0913,0.011,0.193,0.0862
8250,7250,0.0258,0.0271,0.0479,0.0326,0.0855,0.2841,0.3729,0.3642,0.4296,0.0899,0.011,0.19,0.0835
8300,7250,0.0262,0.0277,0.0482,0.0353,0.0854,0.2726,0.3529,0.3456,0.4064,0.0834,0.0111,0.2018,0.094
8350,7250,0.0269,0.0292,0.0441,0.0508,0.0851,0.1948,0.2498,0.2497,0.3028,0.0722,0.0111,0.264,0.1554
8400,7250,0.0272,0.0294,0.0391,0.0635,0.0843,0.1297,0.1672,0.1777,0.2241,0.0594,0.0112,0.3421,0.2259
8450,7250,0.0266,0.0276,0.0344,0.0568,0.0728,0.1028,0.1339,0.1457,0.1858,0.0514,0.0113,0.3499,0.2337
8500,7250,0.0259,0.0261,0.0312,0.0487,0.0622,0.0887,0.1164,0.1276,0.163,0.047,0.0113,0.334,0.2254
8550,7250,0.0252,0.025,0.0296,0.0441,0.0561,0.0806,0.1051,0.1152,0.1476,0.044,0.0113,0.3147,0.2158
8600,7250,0.0248,0.0248,0.0293,0.0439,0.0556,0.0793,0.1032,0.1132,0.1448,0.0424,0.0113,0.3051,0.2081
8650,7250,0.0248,0.0252,0.0299,0.0447,0.0561,0.0797,0.1028,0.113,0.1439,0.0413,0.0113,0.3033,0.2026
8700,7250,0.025,0.0251,0.0295,0.0421,0.0524,0.0747,0.0953,0.1045,0.1332,0.0397,0.0112,0.2964,0.1936
8750,7250,0.0253,0.0249,0.0292,0.0405,0.0503,0.0714,0.0914,0.1003,0.1285,0.0396,0.0111,0.2917,0.1832
8800,7250,0.0263,0.0268,0.0319,0.0448,0.0559,0.0795,0.102,0.1124,0.1441,0.0426,0.0111,0.32,0.2006
8850,7250,0.0278,0.0297,0.0364,0.0513,0.0652,0.0955,0.1222,0.1334,0.1705,0.0482,0.0112,0.3538,0.2261
8900,7250,0.029,0.0318,0.0402,0.0555,0.0732,0.1164,0.1483,0.1589,0.2016,0.0557,0.0112,0.3644,0.2353
8950,7250,0.0293,0.0317,0.0432,0.0506,0.0776,0.1674,0.2148,0.22,0.2694,0.0645,0.0113,0.3174,0.1969
9000,7250,0.0285,0.0283,0.0435,0.0382,0.0771,0.2346,0.3053,0.3056,0.3616,0.0733,0.0112,0.2384,0.1249
9050,7250,0.028,0.0285,0.0445,0.0385,0.079,0.2435,0.3181,0.3161,0.375,0.0768,0.0111,0.2315,0.1172
9100,7250,0.028,0.0302,0.046,0.0433,0.0821,0.2223,0.2868,0.2851,0.3421,0.077,0.011,0.2543,0.1377
9150,7250,0.0276,0.0299,0.0461,0.0417,0.082,0.2272,0.2927,0.2887,0.3456,0.0788,0.011,0.2353,0.1239
9200,7250,0.0265,0.0277,0.044,0.0355,0.078,0.2483,0.3236,0.3168,0.3757,0.0821,0.011,0.2031,0.0985
9250,7250,0.0262,0.0275,0.0441,0.0352,0.0786,0.2523,0.3283,0.3226,0.3806,0.0815,0.011,0.1977,0.0929
9300,7250,0.0269,0.0293,0.0452,0.0404,0.0817,0.2261,0.2888,0.2843,0.339,0.0778,0.011,0.2162,0.1082
9350,7250,0.0269,0.0288,0.0435,0.04,0.0784,0.2164,0.2787,0.2742,0.3289,0.077,0.011,0.2256,0.1177
9400,7250,0.0267,0.0278,0.0427,0.0366,0.0764,0.2376,0.3113,0.306,0.3642,0.0794,0.011,0.2165,0.1092
9450,7250,0.0271,0.028,0.0436,0.0367,0.078,0.2451,0.3201,0.3141,0.374,0.0796,0.011,0.2125,0.1038
9500,7250,0.028,0.029,0.0444,0.0401,0.0797,0.2265,0.2926,0.2907,0.3461,0.0758,0.011,0.2322,0.1217
9550,7250,0.0288,0.0305,0.0443,0.0456,0.0797,0.1915,0.245,0.2457,0.2977,0.0713,0.011,0.263,0.1537
9600,7250,0.0293,0.0305,0.0442,0.0441,0.0777,0.1922,0.2468,0.2439,0.2963,0.0701,0.011,0.2559,0.1508
9650,7250,0.0286,0.0299,0.049,0.0373,0.0851,0.2644,0.3441,0.3382,0.3993,0.0794,0.0109,0.2096,0.103
3550,7200,0.0355,0.0374,0.0627,0.0519,0.1148,0.3068,0.3992,0.3949,0.4628,0.0914,0.0107,0.2006,0.0964
3600,7200,0.0316,0.0313,0.0532,0.0393,0.0942,0.3019,0.3999,0.3925,0.4597,0.0927,0.0107,0.1692,0.0759
3650,7200,0.0291,0.0302,0.0514,0.0372,0.0893,0.2985,0.3968,0.3881,0.4551,0.0941,0.0106,0.1624,0.0711
3700,7200,0.0281,0.0298,0.0514,0.0361,0.0889,0.3013,0.4005,0.3904,0.4572,0.0971,0.0106,0.1628,0.0706
4000,7200,0.0297,0.0347,0.0633,0.044,0.1108,0.3296,0.4317,0.4264,0.5025,0.1057,0.0107,0.2226,0.1001
4050,7200,0.0298,0.0342,0.0628,0.0431,0.1095,0.3296,0.4307,0.4256,0.5025,0.1049,0.0107,0.2219,0.0996
4100,7200,0.0298,0.0334,0.0612,0.0421,0.1066,0.3235,0.4233,0.4174,0.4937,0.1021,0.0106,0.2266,0.1015
4150,7200,0.0297,0.0334,0.0609,0.0423,0.1066,0.3204,0.4179,0.4114,0.4868,0.0997,0.0107,0.2279,0.1025
4200,7200,0.0296,0.0328,0.0596,0.0396,0.1037,0.3393,0.4455,0.4351,0.5086,0.1007,0.0106,0.2212,0.1003
4250,7200,0.029,0.0317,0.0569,0.0383,0.0992,0.3375,0.4436,0.4322,0.5011,0.0991,0.0106,0.2132,0.0969
4300,7200,0.0292,0.0316,0.0529,0.0444,0.0942,0.2667,0.3455,0.3384,0.3984,0.0878,0.0105,0.2123,0.1011
4350,7200,0.0307,0.0346,0.0511,0.0546,0.0918,0.198,0.2493,0.2482,0.2966,0.0721,0.0106,0.2399,0.134
4400,7200,0.0319,0.0352,0.0462,0.0626,0.0864,0.1414,0.1782,0.1824,0.2256,0.0613,0.0107,0.3039,0.2009
4450,7200,0.0311,0.0323,0.0417,0.0698,0.0891,0.1247,0.161,0.1723,0.2175,0.0584,0.0108,0.3676,0.2497
4500,7200,0.03,0.032,0.0417,0.0735,0.0929,0.1274,0.1642,0.1773,0.2238,0.0594,0.011,0.379,0.254
4550,7200,0.0295,0.0319,0.0418,0.0739,0.0938,0.1274,0.1638,0.1771,0.2246,0.0597,0.011,0.379,0.2541
4600,7200,0.0294,0.0319,0.0419,0.0748,0.0946,0.1279,0.1646,0.1778,0.2251,0.0595,0.011,0.3808,0.2556
4650,7200,0.0294,0.0317,0.0414,0.0736,0.0928,0.1253,0.1611,0.1738,0.22,0.0583,0.0111,0.3785,0.255
4700,7200,0.0294,0.0312,0.0399,0.0698,0.0876,0.1185,0.1521,0.1641,0.2079,0.0563,0.0111,0.3716,0.251
4750,7200,0.0293,0.0308,0.039,0.0672,0.0841,0.1137,0.1456,0.1573,0.1991,0.0543,0.0111,0.3663,0.2474
4800,7200,0.0292,0.0306,0.0385,0.0652,0.0815,0.1103,0.1413,0.1522,0.1931,0.0533,0.011,0.3628,0.2452
4850,7200,0.0291,0.0306,0.0381,0.064,0.08,0.1074,0.1388,0.1487,0.1891,0.0526,0.011,0.3604,0.2438
4900,7200,0.0289,0.0304,0.0379,0.0633,0.079,0.1061,0.1371,0.1469,0.1861,0.052,0.0112,0.3593,0.2432
4950,7200,0.029,0.0301,0.0375,0.0628,0.0783,0.1052,0.1359,0.146,0.185,0.0517,0.0112,0.3612,0.244
5000,7200,0.0293,0.0302,0.0377,0.0628,0.0784,0.1052,0.1355,0.1456,0.1842,0.0515,0.0112,0.3614,0.244
5050,7200,0.0294,0.0303,0.0379,0.0632,0.0789,0.1058,0.1353,0.1464,0.1848,0.0514,0.0112,0.3624,0.2448
5100,7200,0.0289,0.0298,0.0367,0.0608,0.0757,0.1017,0.1301,0.1407,0.1778,0.0505,0.0111,0.3573,0.2423
5150,7200,0.0283,0.0287,0.0351,0.0566,0.0702,0.0954,0.122,0.1315,0.1668,0.0482,0.0112,0.3481,0.2385
5200,7200,0.0279,0.0284,0.0346,0.0545,0.0682,0.0941,0.1204,0.1288,0.164,0.0468,0.0112,0.3399,0.2348
5250,7200,0.028,0.029,0.0365,0.055,0.0725,0.1098,0.1396,0.1475,0.1858,0.0481,0.0111,0.3254,0.2213
5300,7200,0.0283,0.0298,0.0392,0.0537,0.077,0.1338,0.1692,0.175,0.2166,0.0512,0.011,0.2967,0.1923
5350,7200,0.0284,0.0297,0.0409,0.0491,0.0777,0.1575,0.1984,0.2015,0.2446,0.055,0.011,0.2614,0.1589
5400,7200,0.0283,0.0297,0.0437,0.043,0.0787,0.1948,0.2476,0.245,0.2911,0.0604,0.0109,0.2194,0.1214
5450,7200,0.0281,0.0295,0.0477,0.0383,0.0848,0.2591,0.3374,0.3332,0.3893,0.0689,0.0109,0.1992,0.0984
5500,7200,0.0276,0.0287,0.0487,0.0356,0.0862,0.2818,0.3692,0.3646,0.4251,0.0749,0.0109,0.1886,0.0879
5550,7200,0.0275,0.0297,0.05,0.0397,0.0896,0.2603,0.3367,0.333,0.3933,0.0757,0.0109,0.1942,0.0915
5600,7200,0.0281,0.0331,0.0564,0.05,0.103,0.2461,0.3099,0.3098,0.3679,0.0741,0.0108,0.2211,0.1059
5650,7200,0.0288,0.034,0.0593,0.0533,0.1092,0.2463,0.3077,0.3084,0.3677,0.0758,0.0107,0.2304,0.1108
5700,7200,0.029,0.033,0.0574,0.0508,0.1052,0.2445,0.3072,0.3066,0.3664,0.0767,0.0108,0.2192,0.1058
5750,7200,0.0296,0.0337,0.0586,0.0522,0.107,0.2457,0.3086,0.3072,0.3663,0.0792,0.0108,0.219,0.1065
5800,7200,0.0302,0.0358,0.0603,0.0566,0.1094,0.2414,0.3005,0.3,0.3563,0.0803,0.0108,0.2267,0.1138
5850,7200,0.031,0.038,0.0599,0.0628,0.1089,0.2259,0.2812,0.2799,0.3339,0.0787,0.0108,0.2353,0.1241
5900,7200,0.0321,0.0398,0.0599,0.071,0.1102,0.2042,0.2532,0.2523,0.3038,0.0749,0.0107,0.2519,0.1401
5950,7200,0.0329,0.04,0.0586,0.0726,0.1067,0.1817,0.2229,0.2233,0.2696,0.0702,0.0107,0.264,0.1535
6000,7200,0.0325,0.038,0.0547,0.0634,0.0958,0.185,0.2302,0.227,0.273,0.0696,0.0106,0.2406,0.1424
6050,7200,0.0302,0.0325,0.0492,0.0449,0.0846,0.2335,0.2993,0.2939,0.3474,0.0775,0.0106,0.2,0.1052
6100,7200,0.028,0.0293,0.0465,0.0367,0.0811,0.2577,0.3354,0.3281,0.3865,0.083,0.0106,0.1856,0.0852
6150,7200,0.0275,0.0305,0.0474,0.0391,0.0823,0.2472,0.3203,0.3115,0.3683,0.0838,0.0106,0.1852,0.0853
6200,7200,0.028,0.0285,0.0462,0.0352,0.0804,0.2517,0.3257,0.3198,0.3761,0.0827,0.0106,0.1745,0.0803
6250,7200,0.0288,0.031,0.0509,0.0436,0.0909,0.2432,0.3103,0.3057,0.3639,0.0822,0.0107,0.1965,0.0962
6300,7200,0.0305,0.034,0.0558,0.0502,0.1015,0.2479,0.3163,0.3113,0.3726,0.0847,0.0107,0.2154,0.1081
6350,7200,0.0307,0.0335,0.0546,0.046,0.099,0.2631,0.3391,0.3318,0.3949,0.0853,0.0107,0.1999,0.0988
6400,7200,0.0299,0.0324,0.0546,0.0417,0.0985,0.2902,0.3747,0.3683,0.4322,0.0872,0.0107,0.1933,0.0913
7000,7200,0.0277,0.0318,0.0571,0.0372,0.0976,0.3007,0.3945,0.3846,0.4481,0.0824,0.0108,0.1789,0.0828
7150,7200,0.0274,0.0268,0.0398,0.0303,0.0604,0.1831,0.2384,0.2293,0.2677,0.047,0.0107,0.1127,0.0551
7400,7200,0.0289,0.0329,0.0598,0.0417,0.1089,0.3257,0.4181,0.4102,0.4824,0.0987,0.0109,0.2203,0.1008
7450,7200,0.0283,0.0311,0.0568,0.0377,0.1,0.3125,0.402,0.3907,0.4579,0.0964,0.0109,0.2064,0.0938
7500,7200,0.0276,0.0295,0.0539,0.0355,0.0941,0.3035,0.3873,0.3753,0.4404,0.0923,0.011,0.1947,0.0866
